760 247157
0 214 3
0 215 8
0 216 5
0 217 8
0 218 8
0 219 3
0 220 3
0 221 5
0 222 7
0 223 8
0 224 9
0 225 10
0 226 6
0 227 2
0 228 4
0 229 8
0 230 7
0 231 9
0 232 3
0 233 5
0 234 7
0 235 9
0 236 9
0 237 3
0 238 3
0 239 2
0 240 3
0 241 3
0 242 7
0 243 7
0 244 3
0 245 8
0 246 6
0 247 5
0 249 10
0 250 6
0 251 6
0 252 7
0 253 5
0 254 5
0 255 8
0 256 9
0 257 9
0 258 6
0 259 10
0 260 5
0 261 2
0 262 10
0 263 3
0 265 5
0 266 2
0 267 6
0 268 6
0 269 9
0 270 5
0 271 7
0 272 8
0 273 7
0 274 3
0 275 6
0 276 8
0 277 5
0 278 6
0 279 6
0 280 10
0 281 10
0 282 4
0 283 8
0 284 9
0 285 5
0 286 10
0 287 7
0 288 2
0 289 2
0 291 8
0 292 2
0 293 5
0 294 10
0 295 4
0 296 3
0 298 8
0 299 3
0 301 2
0 302 3
0 303 5
0 304 7
0 306 6
0 307 10
0 308 3
0 309 5
0 312 9
0 313 6
0 314 4
0 315 7
0 316 4
0 318 2
0 319 9
0 322 6
0 323 9
0 324 3
0 325 5
0 326 9
0 327 4
0 328 3
0 329 3
0 330 6
0 331 9
0 332 6
0 333 7
0 334 4
0 335 5
0 336 7
0 337 3
0 338 4
0 339 2
0 340 8
0 341 8
0 342 7
0 343 5
0 344 3
0 345 8
0 346 4
0 347 10
0 348 8
0 349 5
0 350 9
0 351 10
0 352 8
0 353 9
0 354 9
0 355 9
0 356 3
0 357 5
0 358 5
0 359 7
0 360 3
0 361 8
0 362 7
0 364 2
0 365 2
0 366 9
0 367 10
0 368 6
0 369 3
0 373 7
0 375 6
0 376 9
0 377 2
0 378 6
0 380 6
0 381 8
0 382 5
0 383 10
0 384 4
0 385 10
0 386 7
0 387 7
0 388 6
0 389 5
0 390 9
0 391 9
0 392 7
0 393 7
0 394 3
0 395 7
0 396 7
0 397 3
0 398 5
0 399 10
0 400 7
0 401 9
0 402 9
0 403 4
0 404 8
0 405 2
0 406 7
0 407 8
0 409 9
0 410 4
0 412 8
0 414 8
0 415 8
0 416 10
0 418 5
0 419 5
0 420 8
0 421 2
0 422 6
0 423 10
0 424 6
0 425 6
0 427 6
0 428 2
0 430 9
0 434 8
0 437 4
0 438 7
0 439 9
0 440 2
0 441 3
0 442 6
0 443 7
0 444 5
0 445 9
0 446 9
0 447 9
0 448 10
0 449 5
0 450 6
0 451 9
0 452 6
0 453 10
0 454 8
0 455 9
0 456 6
0 457 8
0 458 5
0 459 7
0 461 2
0 462 5
0 463 10
0 465 9
0 466 8
0 468 2
0 470 10
0 471 4
0 473 8
0 474 8
0 475 7
0 476 4
0 477 2
0 478 7
0 479 8
0 483 6
0 484 10
0 485 6
0 486 3
0 488 4
0 489 5
0 490 9
0 491 3
0 492 4
0 494 9
0 495 3
0 496 3
0 497 2
0 498 6
0 499 9
0 500 9
0 501 10
0 502 6
0 503 5
0 504 10
0 505 6
0 506 2
0 507 4
0 508 4
0 509 2
0 510 8
0 511 9
0 512 3
0 513 3
0 514 8
0 515 3
0 516 4
0 517 6
0 518 5
0 519 10
0 520 4
0 521 4
0 522 10
0 523 3
0 524 3
0 525 8
0 526 7
0 527 2
0 528 10
0 529 9
0 530 7
0 531 5
0 532 7
0 533 5
0 534 9
0 535 3
0 536 7
0 537 6
0 538 4
0 539 8
0 540 6
0 541 4
0 542 5
0 543 5
0 544 10
0 545 10
0 546 7
0 547 7
0 548 3
0 549 6
0 550 4
0 551 4
0 552 10
0 553 10
0 554 4
0 559 9
0 563 6
0 564 3
0 565 6
0 568 4
0 570 2
0 571 6
0 572 8
0 573 5
0 574 7
0 575 9
0 576 9
0 577 9
0 578 10
0 579 3
0 580 10
0 581 6
0 582 10
0 583 2
0 584 8
0 585 7
0 586 2
0 587 4
0 588 10
0 589 9
0 590 2
0 591 8
0 592 2
0 593 6
0 594 6
0 595 4
0 596 9
0 597 2
0 598 2
0 599 2
0 600 7
0 601 7
0 602 4
0 603 3
0 604 6
0 605 2
0 606 5
0 607 2
0 608 10
0 610 4
0 611 9
0 612 7
0 613 8
0 614 8
0 615 8
0 617 2
0 618 9
0 620 5
0 621 8
0 622 3
0 623 10
0 624 6
0 625 9
0 626 6
0 628 6
0 632 6
0 634 6
0 635 4
0 636 9
0 639 7
0 641 5
0 642 2
0 643 4
0 646 7
0 647 2
0 648 9
0 649 2
0 650 6
0 651 10
0 652 4
0 653 7
0 654 8
0 655 8
0 656 4
0 657 9
0 658 6
0 659 5
0 660 6
0 661 6
0 662 4
0 663 6
0 664 9
0 665 4
0 666 3
0 667 6
0 668 3
0 669 9
0 670 3
0 671 9
0 672 7
0 673 3
0 674 2
0 675 2
0 676 2
0 677 8
0 678 7
0 679 7
0 680 4
0 681 10
0 682 6
0 683 10
0 684 5
0 685 3
0 686 2
0 687 5
0 688 8
0 689 4
0 690 2
0 691 7
0 692 3
0 693 8
0 694 5
0 695 2
0 696 6
0 697 3
0 698 9
0 699 4
0 700 2
0 701 7
0 702 9
0 703 9
0 704 4
0 705 3
0 706 4
0 707 8
0 708 3
0 709 3
0 710 3
0 711 2
0 712 4
0 713 9
0 714 8
0 715 6
0 716 4
0 717 3
0 718 9
0 719 6
0 720 3
0 721 2
0 722 6
0 723 2
0 725 3
0 726 8
0 728 10
0 730 7
0 731 2
0 733 10
0 734 2
0 737 6
0 739 7
0 740 5
0 741 9
0 742 7
0 743 5
0 744 2
0 745 6
0 746 5
0 747 4
0 748 9
0 749 8
0 750 7
0 751 6
0 752 6
0 753 6
0 754 7
0 755 7
0 756 6
0 757 4
0 758 4
0 759 10
1 19 8
1 20 2
1 21 8
1 22 3
1 23 4
1 24 7
1 25 6
1 26 9
1 27 10
1 28 9
1 29 5
1 30 6
1 31 8
1 32 6
1 33 6
1 34 4
1 35 7
1 36 5
1 37 2
1 38 8
1 39 5
1 40 2
1 41 2
1 42 8
1 43 8
1 44 2
1 45 5
1 46 8
1 47 7
1 48 7
1 49 10
1 50 8
1 51 8
1 52 9
1 53 9
1 54 2
1 55 5
1 56 9
1 57 6
1 58 8
1 59 3
1 60 4
1 61 3
1 62 9
1 63 3
1 64 9
1 65 3
1 66 6
1 67 3
1 68 10
1 69 6
1 70 2
1 71 8
1 72 4
1 73 10
1 74 8
1 75 3
1 76 5
1 77 6
1 78 6
1 79 5
1 80 8
1 81 9
1 82 4
1 83 6
1 84 2
1 85 3
1 86 10
1 87 9
1 88 10
1 89 5
1 90 5
1 91 9
1 92 10
1 93 6
1 94 6
1 95 8
1 96 7
1 97 3
1 98 8
1 99 3
1 100 5
1 101 4
1 102 2
1 103 6
1 104 10
1 105 5
1 106 10
1 107 10
1 108 3
1 109 6
1 110 7
1 111 4
1 112 2
1 113 6
1 114 10
1 115 5
1 116 3
1 117 7
1 118 10
1 119 10
1 120 7
1 121 6
1 122 4
1 123 7
1 124 3
1 125 9
1 126 10
1 127 8
1 128 3
1 129 4
1 130 2
1 131 4
1 132 5
1 133 10
1 134 10
1 135 5
1 136 9
1 137 7
1 138 8
1 139 6
1 140 7
1 141 10
1 142 5
1 143 2
1 144 9
1 145 2
1 146 4
1 147 7
1 148 8
1 149 5
1 150 2
1 151 7
1 152 2
1 153 5
1 154 3
1 155 3
1 157 6
1 159 7
1 160 10
1 161 5
1 162 6
1 163 2
1 167 6
1 168 9
1 169 2
1 170 9
1 171 2
1 172 5
1 173 5
1 174 10
1 175 2
1 176 9
1 177 3
1 178 7
1 179 6
1 180 9
1 181 6
1 182 9
1 183 4
1 184 3
1 185 10
1 186 10
1 187 4
1 188 6
1 189 7
1 190 6
1 191 8
1 192 3
1 193 2
1 194 9
1 195 9
1 196 8
1 197 2
1 198 8
1 199 6
1 200 10
1 201 2
1 202 3
1 203 8
1 204 3
1 205 6
1 206 10
1 207 4
1 208 7
1 209 8
1 210 6
1 211 3
1 212 6
1 213 3
1 214 2
1 215 5
1 216 5
1 217 3
1 218 5
1 219 10
1 220 6
1 221 2
1 222 5
1 223 4
1 224 7
1 225 10
1 226 4
1 227 9
1 228 7
1 229 10
1 230 3
1 231 8
1 232 8
1 233 6
1 234 5
1 235 10
1 236 3
1 237 5
1 238 10
1 239 6
1 240 8
1 241 6
1 242 4
1 243 10
1 244 6
1 245 6
1 246 2
1 247 8
1 248 7
1 249 3
1 250 4
1 251 4
1 252 8
1 254 7
1 255 10
1 256 10
1 258 3
1 259 3
1 260 10
1 261 8
1 262 5
1 263 2
1 264 6
1 265 6
1 266 10
1 267 8
1 268 5
1 269 9
1 270 5
1 271 4
1 272 6
1 273 3
1 274 4
1 275 6
1 276 9
1 277 8
1 278 2
1 279 8
1 280 8
1 281 2
1 282 3
1 283 5
1 284 4
1 285 10
1 286 7
1 287 4
1 288 10
1 291 7
1 292 9
1 293 5
1 297 3
1 299 7
1 300 2
1 302 2
1 303 8
1 304 5
1 306 3
1 307 2
1 308 10
1 309 3
1 313 9
1 315 9
1 316 6
1 317 2
1 318 6
1 319 2
1 321 6
1 322 5
1 323 9
1 324 9
1 325 9
1 326 4
1 327 8
1 328 7
1 329 10
1 330 6
1 331 4
1 332 7
1 333 8
1 334 9
1 335 5
1 336 8
1 337 7
1 338 9
1 339 10
1 340 6
1 341 9
1 342 4
1 343 6
1 344 8
1 345 10
1 346 4
1 347 3
1 348 8
1 349 8
1 350 5
1 351 10
1 352 2
1 353 6
1 354 5
1 355 3
1 356 8
1 357 10
1 358 8
1 359 8
1 360 10
1 361 3
1 362 5
1 363 4
1 364 4
1 365 10
1 366 4
1 367 2
1 368 9
1 370 6
1 371 5
1 372 3
1 374 7
1 376 5
1 377 9
1 378 6
1 379 6
1 380 5
1 381 7
1 382 6
1 383 8
1 384 4
1 385 9
1 386 4
1 387 8
1 388 5
1 389 10
1 390 4
1 391 5
1 392 10
1 393 4
1 394 2
1 395 2
1 396 7
1 397 9
1 398 7
1 399 2
1 400 2
1 401 10
1 402 5
1 403 5
1 404 6
1 405 6
1 406 10
1 409 7
1 410 3
1 411 4
1 412 4
1 413 9
1 416 8
1 418 4
1 420 4
1 421 7
1 422 2
1 423 4
1 424 4
1 425 5
1 426 6
1 428 2
1 429 8
1 430 9
1 431 8
1 432 3
1 433 9
1 434 3
1 436 10
1 437 8
1 438 4
1 439 10
1 440 5
1 441 6
1 442 4
1 443 2
1 444 5
1 445 4
1 446 2
1 447 3
1 448 2
1 449 9
1 450 4
1 451 7
1 452 2
1 453 9
1 454 10
1 455 9
1 456 5
1 457 7
1 459 5
1 460 3
1 461 5
1 463 5
1 464 6
1 465 10
1 468 2
1 469 10
1 470 3
1 472 9
1 473 7
1 474 7
1 478 8
1 479 6
1 480 7
1 481 2
1 482 7
1 485 4
1 486 10
1 487 5
1 488 9
1 489 5
1 490 2
1 493 4
1 494 9
1 495 10
1 496 4
1 497 8
1 498 9
1 499 5
1 500 8
1 501 8
1 502 10
1 503 4
1 504 4
1 505 10
1 506 8
1 507 5
1 508 8
1 509 3
1 510 5
1 511 10
1 512 9
1 513 9
1 514 2
1 515 8
1 516 6
1 517 7
1 518 7
1 519 8
1 520 7
1 521 5
1 522 4
1 523 8
1 524 6
1 525 3
1 526 5
1 527 10
1 528 8
1 529 2
1 530 8
1 531 4
1 532 6
1 533 2
1 534 5
1 535 6
1 536 8
1 537 8
1 538 6
1 539 7
1 540 3
1 541 4
1 542 10
1 543 8
1 544 7
1 545 3
1 546 2
1 547 4
1 548 2
1 549 5
1 550 9
1 551 6
1 555 4
1 556 9
1 557 8
1 558 6
1 559 2
1 561 7
1 563 10
1 565 4
1 566 6
1 567 3
1 569 3
1 570 3
1 571 2
1 572 2
1 573 3
1 574 3
1 575 5
1 576 2
1 577 2
1 578 4
1 579 6
1 580 6
1 581 3
1 582 6
1 583 2
1 584 7
1 585 3
1 586 8
1 587 4
1 588 3
1 589 9
1 590 5
1 591 4
1 592 3
1 593 10
1 594 5
1 595 10
1 596 7
1 597 5
1 598 3
1 599 9
1 600 9
1 601 7
1 602 2
1 603 10
1 604 3
1 605 4
1 606 8
1 607 2
1 608 9
1 609 8
1 610 8
1 611 2
1 612 7
1 613 7
1 617 10
1 619 6
1 620 5
1 621 5
1 624 10
1 625 7
1 627 7
1 628 3
1 631 2
1 633 3
1 646 9
1 647 6
1 648 3
1 649 6
1 650 5
1 651 9
1 652 8
1 653 5
1 654 2
1 655 5
1 656 10
1 657 8
1 658 8
1 659 2
1 660 9
1 661 9
1 662 10
1 663 2
1 664 4
1 665 5
1 666 6
1 667 3
1 668 3
1 669 10
1 670 7
1 671 3
1 672 2
1 673 9
1 674 8
1 675 3
1 676 9
1 677 4
1 678 8
1 679 9
1 680 7
1 681 6
1 682 9
1 683 3
1 684 4
1 685 10
1 686 9
1 687 4
1 688 9
1 689 8
1 690 7
1 691 10
1 692 8
1 693 3
1 694 5
1 695 8
1 696 9
1 697 3
1 698 4
1 699 2
1 700 10
1 701 9
1 702 8
1 703 2
1 704 6
1 705 3
1 706 2
1 707 7
1 708 2
1 709 6
1 710 7
1 711 4
1 712 5
1 713 3
1 714 4
1 715 8
1 716 6
1 717 4
1 718 9
1 719 9
1 720 6
1 721 4
1 722 5
1 723 3
1 724 2
1 726 3
1 727 6
1 728 2
1 729 7
1 731 7
1 732 10
1 734 5
1 736 4
1 741 4
1 742 4
1 743 5
1 744 9
1 745 10
1 746 9
1 747 2
1 748 2
1 749 6
1 750 5
1 751 6
1 752 4
1 753 10
1 754 5
1 755 4
1 756 6
1 757 6
1 758 5
1 759 6
2 19 8
2 20 6
2 21 6
2 22 7
2 23 9
2 24 3
2 25 2
2 26 4
2 27 6
2 28 7
2 29 6
2 30 3
2 31 6
2 32 2
2 33 8
2 34 4
2 35 8
2 36 5
2 37 2
2 38 7
2 39 9
2 40 4
2 41 7
2 42 5
2 43 2
2 44 7
2 45 9
2 46 10
2 47 9
2 48 5
2 49 8
2 50 4
2 51 7
2 52 4
2 53 4
2 54 8
2 55 8
2 56 2
2 57 6
2 58 3
2 59 7
2 60 10
2 61 5
2 62 3
2 63 10
2 64 2
2 65 7
2 66 10
2 67 3
2 68 7
2 69 8
2 70 8
2 71 9
2 72 8
2 73 2
2 74 5
2 75 8
2 76 6
2 77 3
2 78 4
2 79 8
2 80 7
2 81 10
2 82 8
2 83 3
2 84 2
2 85 2
2 86 4
2 87 4
2 88 5
2 89 2
2 90 2
2 91 4
2 92 7
2 93 5
2 94 9
2 95 9
2 96 2
2 97 8
2 98 4
2 99 5
2 100 5
2 101 8
2 102 4
2 103 2
2 104 8
2 105 10
2 106 10
2 107 6
2 108 4
2 109 8
2 110 10
2 111 7
2 112 2
2 113 5
2 114 9
2 115 6
2 116 6
2 117 8
2 118 7
2 119 9
2 120 5
2 121 6
2 122 7
2 123 3
2 124 3
2 125 8
2 126 8
2 127 7
2 128 7
2 129 9
2 130 8
2 131 3
2 132 8
2 133 8
2 134 8
2 135 9
2 136 8
2 137 4
2 138 10
2 139 2
2 140 8
2 141 5
2 142 5
2 143 5
2 144 7
2 145 3
2 146 9
2 147 6
2 148 6
2 149 6
2 150 10
2 151 8
2 152 6
2 154 9
2 156 4
2 157 5
2 158 4
2 160 8
2 162 8
2 163 4
2 165 7
2 166 6
2 167 5
2 169 10
2 170 7
2 171 9
2 172 6
2 173 6
2 174 4
2 175 8
2 176 8
2 177 5
2 178 5
2 179 10
2 180 9
2 181 10
2 182 4
2 183 4
2 184 3
2 185 3
2 186 4
2 187 6
2 188 6
2 189 2
2 190 7
2 191 8
2 192 5
2 193 8
2 194 10
2 195 8
2 196 6
2 197 8
2 198 8
2 199 3
2 200 5
2 201 9
2 202 2
2 203 6
2 204 9
2 205 6
2 206 4
2 207 8
2 208 3
2 209 5
2 210 2
2 211 3
2 212 3
2 213 6
2 214 6
2 215 6
2 216 3
2 217 4
2 218 10
2 219 5
2 220 8
2 221 6
2 222 7
2 223 4
2 224 5
2 225 10
2 226 7
2 227 6
2 228 4
2 229 10
2 230 7
2 231 10
2 232 9
2 233 3
2 234 4
2 235 9
2 236 3
2 237 7
2 238 2
2 239 4
2 240 3
2 241 9
2 242 6
2 243 3
2 244 2
2 245 10
2 246 2
2 247 7
2 248 8
2 249 9
2 250 3
2 251 8
2 253 3
2 254 6
2 255 2
2 258 2
2 260 5
2 261 10
2 263 5
2 264 9
2 265 10
2 266 9
2 267 4
2 268 6
2 269 2
2 270 4
2 271 8
2 272 2
2 273 2
2 274 6
2 275 6
2 276 5
2 277 2
2 278 6
2 279 2
2 280 2
2 281 10
2 282 4
2 283 8
2 284 10
2 285 8
2 286 7
2 287 2
2 288 7
2 289 3
2 290 9
2 291 6
2 292 9
2 293 10
2 294 2
2 295 6
2 296 9
2 297 2
2 298 3
2 299 2
2 300 5
2 302 4
2 303 10
2 304 4
2 305 4
2 306 4
2 307 5
2 308 7
2 310 3
2 311 6
2 314 4
2 315 4
2 318 5
2 320 7
2 321 8
2 322 7
2 323 5
2 324 9
2 325 7
2 326 2
2 327 7
2 328 6
2 329 7
2 330 4
2 331 2
2 332 2
2 333 4
2 334 7
2 335 10
2 336 6
2 337 8
2 338 4
2 339 6
2 340 9
2 341 5
2 342 5
2 343 8
2 344 6
2 345 8
2 346 4
2 347 9
2 348 5
2 349 9
2 350 9
2 351 3
2 352 4
2 353 6
2 354 10
2 355 4
2 356 8
2 357 8
2 358 10
2 359 3
2 360 9
2 361 2
2 362 3
2 363 4
2 365 3
2 366 2
2 367 9
2 368 10
2 369 9
2 371 7
2 372 4
2 373 9
2 375 5
2 376 6
2 377 4
2 378 9
2 379 2
2 380 2
2 381 3
2 382 4
2 383 7
2 384 2
2 385 10
2 386 2
2 387 5
2 388 7
2 389 2
2 390 6
2 391 9
2 392 7
2 393 8
2 394 10
2 395 7
2 396 7
2 397 9
2 398 6
2 399 5
2 401 8
2 403 7
2 404 10
2 405 10
2 407 6
2 409 4
2 410 8
2 411 9
2 413 6
2 414 3
2 415 10
2 417 3
2 418 4
2 419 6
2 421 7
2 422 10
2 427 9
2 428 6
2 429 10
2 430 6
2 432 6
2 436 2
2 437 2
2 438 4
2 439 2
2 440 5
2 441 3
2 442 8
2 443 2
2 444 3
2 445 3
2 446 8
2 447 10
2 448 9
2 449 8
2 450 6
2 451 9
2 452 6
2 453 8
2 454 4
2 455 2
2 458 7
2 459 10
2 461 6
2 462 4
2 463 10
2 464 4
2 465 10
2 466 7
2 470 10
2 471 7
2 472 7
2 473 4
2 476 5
2 477 8
2 478 9
2 479 2
2 480 10
2 482 4
2 484 7
2 486 3
2 487 5
2 488 4
2 490 8
2 491 2
2 492 5
2 493 10
2 494 9
2 495 5
2 496 7
2 497 3
2 498 8
2 499 8
2 500 5
2 501 6
2 502 9
2 503 2
2 504 3
2 505 3
2 506 9
2 507 2
2 508 3
2 509 4
2 510 7
2 511 3
2 512 4
2 513 10
2 514 6
2 515 8
2 516 5
2 517 10
2 518 5
2 519 8
2 520 10
2 521 9
2 522 10
2 523 3
2 524 8
2 525 7
2 526 3
2 527 5
2 528 9
2 529 6
2 530 10
2 531 5
2 532 5
2 533 7
2 534 10
2 535 3
2 536 10
2 537 5
2 538 3
2 539 5
2 540 10
2 541 10
2 542 6
2 543 10
2 544 4
2 545 10
2 546 8
2 547 3
2 548 10
2 549 6
2 550 10
2 551 6
2 552 8
2 554 4
2 556 3
2 557 6
2 558 6
2 561 8
2 563 3
2 567 2
2 568 3
2 570 7
2 571 6
2 572 3
2 573 2
2 574 5
2 575 2
2 576 7
2 577 2
2 578 6
2 579 2
2 580 4
2 581 10
2 582 3
2 583 10
2 584 9
2 585 10
2 586 7
2 587 4
2 588 5
2 589 4
2 590 6
2 591 2
2 592 10
2 593 4
2 594 3
2 595 2
2 596 2
2 597 3
2 598 3
2 599 5
2 600 7
2 601 6
2 602 3
2 603 4
2 604 9
2 605 6
2 606 6
2 607 8
2 608 5
2 609 8
2 610 7
2 611 7
2 612 8
2 613 5
2 614 9
2 615 4
2 617 7
2 618 2
2 619 4
2 620 5
2 621 5
2 622 8
2 623 4
2 624 10
2 626 10
2 627 8
2 628 3
2 629 9
2 631 8
2 632 4
2 633 3
2 634 9
2 636 2
2 637 9
2 638 6
2 643 2
2 644 10
2 645 3
2 646 2
2 647 2
2 648 2
2 649 3
2 650 2
2 651 6
2 652 7
2 653 5
2 654 7
2 655 5
2 656 6
2 657 9
2 658 6
2 659 5
2 660 3
2 661 9
2 662 4
2 663 10
2 664 10
2 665 10
2 666 6
2 667 6
2 668 2
2 669 5
2 670 7
2 671 3
2 672 10
2 673 3
2 674 5
2 675 6
2 676 3
2 677 2
2 678 5
2 679 4
2 680 9
2 681 3
2 682 4
2 683 2
2 684 2
2 685 7
2 686 9
2 687 4
2 688 4
2 689 2
2 690 10
2 691 10
2 692 10
2 693 7
2 694 9
2 695 7
2 696 10
2 697 8
2 698 5
2 699 9
2 700 4
2 701 10
2 702 5
2 703 9
2 704 5
2 705 8
2 706 6
2 707 4
2 708 6
2 709 8
2 710 10
2 711 8
2 712 8
2 713 7
2 714 7
2 715 2
2 716 3
2 717 8
2 718 10
2 719 7
2 720 9
2 721 5
2 722 9
2 724 9
2 725 5
2 726 3
2 728 5
2 729 4
2 730 4
2 732 3
2 735 10
2 736 6
2 739 5
2 740 3
2 741 9
2 742 3
2 743 2
2 744 10
2 745 4
2 746 4
2 747 5
2 748 9
2 749 5
2 750 6
2 751 3
2 752 3
2 753 4
2 754 9
2 755 6
2 756 10
2 757 10
2 758 6
2 759 4
3 19 6
3 20 4
3 21 2
3 22 2
3 23 2
3 24 4
3 25 5
3 26 8
3 27 2
3 28 4
3 29 5
3 30 2
3 31 6
3 32 2
3 33 5
3 34 9
3 35 2
3 36 3
3 37 9
3 38 6
3 39 2
3 40 4
3 41 8
3 42 2
3 43 8
3 44 9
3 45 6
3 46 2
3 47 4
3 48 8
3 49 8
3 50 3
3 51 10
3 52 7
3 53 6
3 54 3
3 55 6
3 56 7
3 57 10
3 58 9
3 59 9
3 60 4
3 61 9
3 62 5
3 63 5
3 64 4
3 65 6
3 66 10
3 67 4
3 68 5
3 69 10
3 70 7
3 71 5
3 72 7
3 73 10
3 74 3
3 75 5
3 76 2
3 77 2
3 78 8
3 79 2
3 80 10
3 81 9
3 82 2
3 83 3
3 84 5
3 85 2
3 86 5
3 87 10
3 88 4
3 89 7
3 90 9
3 91 7
3 92 2
3 93 4
3 94 2
3 95 4
3 96 10
3 97 5
3 98 5
3 99 3
3 100 6
3 101 9
3 102 10
3 103 4
3 104 6
3 105 8
3 106 5
3 107 2
3 108 4
3 109 7
3 110 6
3 111 2
3 112 5
3 113 6
3 114 3
3 115 10
3 116 10
3 117 10
3 118 10
3 119 8
3 120 9
3 121 7
3 122 6
3 123 4
3 124 9
3 125 7
3 126 4
3 127 4
3 128 5
3 129 9
3 130 8
3 131 4
3 132 6
3 133 5
3 134 8
3 135 3
3 136 5
3 137 7
3 138 6
3 139 6
3 140 10
3 141 5
3 142 2
3 143 5
3 144 8
3 145 8
3 146 8
3 147 3
3 148 6
3 149 3
3 150 2
3 151 6
3 152 10
3 153 5
3 154 2
3 155 7
3 156 2
3 157 2
3 158 6
3 159 8
3 161 2
3 162 8
3 163 2
3 164 6
3 165 5
3 166 10
3 167 10
3 168 9
3 169 4
3 170 5
3 171 9
3 172 3
3 173 7
3 174 8
3 175 2
3 176 2
3 177 6
3 178 2
3 179 5
3 180 10
3 181 4
3 182 10
3 183 8
3 184 3
3 185 4
3 186 4
3 187 2
3 188 5
3 189 4
3 190 9
3 191 5
3 192 3
3 193 4
3 194 10
3 195 9
3 196 7
3 197 8
3 198 10
3 199 3
3 200 6
3 201 5
3 202 3
3 203 2
3 204 2
3 205 2
3 206 9
3 207 5
3 208 6
3 209 10
3 210 6
3 211 2
3 212 2
3 213 4
3 214 2
3 215 7
3 216 4
3 217 2
3 218 10
3 219 4
3 220 8
3 221 5
3 222 6
3 223 5
3 224 4
3 225 9
3 226 6
3 227 3
3 228 8
3 229 6
3 230 5
3 231 9
3 232 8
3 233 9
3 234 2
3 235 9
3 236 5
3 237 10
3 238 10
3 239 5
3 240 10
3 241 4
3 242 2
3 243 2
3 244 5
3 245 10
3 246 4
3 247 8
3 248 6
3 249 8
3 250 8
3 252 7
3 254 7
3 255 6
3 256 3
3 258 5
3 259 5
3 260 10
3 261 5
3 262 9
3 263 3
3 265 5
3 266 3
3 267 3
3 268 5
3 269 2
3 270 10
3 271 5
3 272 10
3 273 2
3 274 3
3 275 7
3 276 9
3 277 8
3 278 10
3 279 4
3 280 6
3 281 5
3 282 2
3 283 6
3 284 3
3 285 4
3 286 3
3 287 3
3 288 10
3 289 4
3 290 3
3 291 3
3 292 10
3 293 3
3 295 2
3 296 8
3 298 2
3 299 9
3 300 2
3 301 2
3 302 5
3 303 10
3 304 6
3 306 9
3 307 8
3 308 9
3 309 4
3 310 10
3 311 4
3 312 6
3 313 10
3 314 8
3 315 8
3 316 9
3 317 6
3 319 10
3 323 6
3 324 5
3 325 10
3 326 4
3 327 9
3 328 8
3 329 2
3 330 6
3 331 10
3 332 5
3 333 7
3 334 2
3 335 5
3 336 2
3 337 6
3 338 8
3 339 6
3 340 8
3 341 6
3 342 3
3 343 4
3 344 6
3 345 5
3 346 4
3 347 9
3 348 5
3 349 6
3 350 10
3 351 10
3 352 9
3 353 4
3 354 5
3 355 9
3 356 2
3 357 8
3 358 7
3 359 10
3 360 9
3 362 4
3 363 9
3 365 7
