595 148859
0 219 10
0 220 3
0 222 7
0 223 4
0 225 5
0 226 10
0 228 7
0 230 10
0 231 4
0 232 10
0 233 6
0 234 9
0 235 7
0 236 6
0 237 7
0 238 3
0 239 9
0 240 10
0 241 3
0 242 3
0 243 4
0 244 5
0 245 6
0 246 10
0 247 7
0 248 9
0 249 7
0 250 9
0 251 6
0 252 8
0 253 9
0 254 6
0 255 10
0 256 9
0 257 5
0 258 3
0 259 8
0 260 9
0 261 9
0 262 7
0 263 5
0 264 10
0 265 5
0 266 2
0 267 2
0 268 4
0 269 9
0 270 10
0 271 7
0 272 5
0 273 4
0 274 8
0 275 8
0 276 7
0 277 5
0 278 4
0 279 10
0 280 5
0 281 9
0 282 8
0 283 6
0 284 3
0 285 7
0 286 10
0 287 10
0 288 4
0 290 8
0 292 4
0 293 7
0 296 7
0 299 6
0 300 7
0 301 10
0 302 2
0 303 5
0 306 10
0 307 7
0 308 6
0 309 5
0 310 4
0 311 2
0 312 6
0 313 7
0 314 2
0 315 9
0 316 7
0 317 9
0 318 2
0 319 5
0 320 9
0 321 8
0 322 4
0 323 6
0 324 2
0 325 7
0 326 10
0 327 7
0 328 9
0 329 6
0 330 8
0 331 7
0 332 7
0 333 4
0 334 2
0 335 2
0 336 10
0 337 2
0 338 5
0 339 8
0 340 8
0 341 6
0 342 6
0 343 7
0 344 9
0 345 6
0 346 2
0 347 6
0 348 3
0 349 3
0 350 6
0 351 9
0 352 6
0 353 3
0 354 7
0 355 10
0 356 5
0 357 8
0 358 4
0 359 6
0 360 9
0 361 6
0 362 6
0 363 10
0 364 7
0 365 7
0 366 5
0 367 7
0 368 2
0 369 8
0 370 9
0 371 2
0 372 8
0 373 3
0 374 6
0 375 9
0 376 5
0 377 10
0 378 6
0 379 4
0 381 3
0 382 5
0 384 7
0 386 9
0 388 2
0 390 2
0 391 9
0 392 5
0 393 6
0 394 6
0 395 3
0 396 7
0 397 10
0 398 3
0 399 5
0 400 9
0 401 5
0 402 4
0 403 9
0 404 4
0 405 8
0 406 5
0 407 9
0 408 2
0 409 2
0 410 6
0 411 8
0 412 3
0 413 7
0 414 5
0 415 5
0 416 2
0 417 5
0 418 5
0 419 4
0 420 10
0 421 4
0 422 2
0 423 7
0 424 3
0 425 9
0 426 9
0 427 3
0 428 3
0 429 4
0 430 10
0 431 4
0 432 7
0 433 6
0 434 10
0 435 2
0 436 4
0 437 3
0 438 3
0 439 2
0 440 8
0 441 9
0 442 5
0 443 2
0 444 8
0 445 7
0 446 2
0 447 10
0 448 10
0 449 8
0 450 7
0 451 4
0 452 4
0 453 3
0 454 4
0 455 9
0 456 9
0 457 2
0 458 8
0 459 5
0 460 9
0 461 7
0 462 6
0 463 5
0 464 4
0 465 6
0 466 8
0 467 8
0 468 6
0 469 6
0 470 3
0 471 6
0 472 7
0 473 3
0 474 7
0 475 10
0 476 6
0 477 8
0 478 3
0 479 5
0 480 3
0 481 5
0 482 9
0 483 6
0 484 2
0 485 3
0 486 5
0 487 4
0 488 7
0 489 5
0 490 4
0 491 10
0 492 7
0 493 10
0 494 7
0 495 6
0 496 7
0 499 8
0 500 4
0 501 2
0 502 5
0 503 10
0 504 3
0 505 6
0 506 8
0 508 4
0 510 10
0 511 4
0 512 5
0 513 5
0 514 4
0 515 3
0 516 10
0 517 7
0 518 10
0 519 9
0 520 7
0 521 4
0 522 5
0 523 3
0 524 8
0 525 6
0 526 7
0 527 8
0 528 2
0 529 10
0 530 9
0 531 7
0 532 10
0 533 4
0 534 9
0 535 7
0 536 4
0 537 8
0 538 9
0 539 3
0 540 3
0 541 10
0 542 2
0 543 9
0 544 5
0 545 7
0 546 6
0 547 7
0 548 6
0 549 7
0 550 3
0 551 6
0 552 7
0 553 10
0 554 6
0 555 8
0 556 10
0 557 3
0 558 9
0 559 9
0 560 8
0 561 7
0 562 4
0 563 8
0 564 5
0 565 9
0 566 7
0 567 9
0 569 2
0 570 2
0 571 3
0 572 7
0 573 9
0 574 7
0 575 6
0 576 3
0 578 6
0 579 8
0 580 3
0 581 4
0 582 2
0 583 8
0 584 5
0 585 10
0 586 8
0 587 5
0 588 3
0 589 8
0 590 7
0 591 7
0 592 8
0 593 10
0 594 3
1 17 6
1 18 7
1 19 8
1 20 3
1 21 3
1 22 2
1 23 5
1 24 2
1 25 2
1 26 9
1 27 9
1 28 7
1 29 2
1 30 6
1 31 2
1 32 2
1 33 2
1 34 10
1 37 7
1 38 10
1 39 8
1 40 9
1 41 2
1 43 6
1 44 8
1 45 6
1 46 7
1 47 5
1 48 5
1 49 3
1 50 4
1 51 8
1 52 4
1 53 7
1 54 5
1 55 5
1 56 4
1 57 2
1 58 7
1 59 3
1 60 5
1 61 7
1 62 5
1 63 2
1 64 10
1 65 3
1 66 9
1 67 5
1 68 5
1 69 6
1 70 10
1 71 10
1 72 2
1 73 6
1 74 7
1 75 5
1 76 3
1 77 2
1 78 3
1 79 9
1 80 10
1 81 6
1 82 3
1 83 5
1 84 2
1 86 2
1 87 10
1 88 5
1 89 10
1 90 5
1 93 7
1 94 8
1 95 7
1 96 9
1 97 7
1 98 7
1 99 9
1 102 9
1 103 5
1 104 7
1 105 6
1 106 9
1 107 7
1 108 7
1 109 3
1 110 7
1 111 3
1 112 3
1 113 9
1 114 4
1 115 5
1 116 6
1 117 3
1 118 4
1 119 4
1 120 6
1 121 2
1 122 8
1 123 2
1 124 3
1 125 2
1 126 6
1 127 8
1 128 4
1 129 7
1 130 10
1 131 6
1 132 3
1 133 6
1 134 9
1 135 10
1 136 3
1 137 7
1 138 8
1 139 2
1 140 4
1 141 10
1 142 9
1 143 10
1 144 7
1 145 4
1 146 6
1 147 3
1 148 10
1 149 2
1 150 10
1 151 8
1 152 8
1 159 7
1 161 2
1 163 8
1 164 5
1 165 6
1 166 7
1 170 6
1 171 3
1 172 8
1 173 7
1 174 6
1 175 3
1 176 4
1 177 4
1 178 9
1 179 5
1 180 8
1 181 6
1 182 9
1 183 10
1 184 9
1 185 4
1 186 5
1 189 6
1 191 3
1 195 8
1 197 10
1 198 4
1 200 3
1 201 6
1 202 10
1 204 8
1 205 2
1 206 4
1 207 3
1 208 7
1 209 7
1 210 6
1 211 4
1 212 6
1 213 8
1 214 4
1 215 9
1 216 7
1 217 9
1 218 5
1 219 4
1 220 2
1 221 6
1 222 5
1 225 3
1 226 6
1 228 9
1 229 6
1 231 2
1 233 9
1 234 3
1 236 3
1 237 9
1 238 3
1 239 10
1 240 6
1 241 7
1 242 3
1 243 10
1 244 5
1 245 4
1 246 2
1 247 8
1 248 8
1 249 4
1 250 4
1 251 3
1 252 2
1 253 3
1 254 5
1 255 4
1 256 10
1 257 6
1 258 5
1 259 9
1 260 3
1 261 2
1 262 4
1 263 4
1 264 8
1 265 6
1 266 2
1 267 4
1 268 5
1 269 3
1 270 4
1 271 9
1 272 5
1 273 5
1 274 8
1 275 2
1 276 9
1 277 8
1 278 2
1 279 6
1 280 9
1 281 2
1 282 9
1 283 10
1 284 2
1 285 9
1 286 3
1 287 9
1 288 5
1 289 7
1 290 8
1 291 10
1 294 3
1 302 5
1 304 7
1 306 6
1 307 10
1 308 7
1 309 7
1 310 3
1 311 5
1 312 5
1 313 9
1 314 2
1 315 6
1 316 6
1 317 8
1 318 6
1 319 10
1 320 9
1 321 5
1 322 3
1 323 6
1 324 7
1 325 10
1 326 3
1 327 9
1 328 9
1 329 5
1 330 3
1 331 5
1 332 7
1 333 5
1 334 5
1 335 6
1 336 3
1 337 7
1 338 6
1 339 6
1 340 8
1 341 2
1 342 7
1 343 4
1 344 10
1 345 5
1 346 3
1 347 4
1 348 3
1 349 2
1 350 2
1 351 3
1 352 2
1 353 7
1 354 3
1 355 5
1 356 10
1 357 5
1 358 7
1 359 6
1 360 8
1 361 8
1 362 5
1 363 7
1 364 5
1 365 9
1 366 3
1 367 8
1 368 3
1 369 8
1 370 7
1 371 3
1 372 4
1 373 3
1 374 2
1 375 3
1 376 3
1 378 10
1 379 5
1 381 5
1 383 5
1 385 9
1 386 8
1 387 3
1 388 9
1 389 6
1 390 2
1 391 2
1 392 4
1 393 3
1 394 9
1 395 5
1 396 2
1 397 5
1 398 6
1 399 5
1 400 7
1 401 3
1 402 8
1 403 2
1 404 9
1 405 6
1 406 5
1 407 7
1 408 4
1 409 3
1 410 7
1 411 7
1 412 4
1 413 10
1 414 10
1 415 8
1 416 10
1 417 8
1 418 9
1 419 6
1 420 8
1 421 6
1 422 10
1 423 10
1 424 3
1 425 7
1 426 4
1 427 6
1 428 9
1 429 4
1 430 2
1 431 9
1 432 8
1 433 4
1 434 10
1 435 6
1 436 5
1 437 8
1 438 2
1 439 8
1 440 2
1 441 3
1 442 2
1 443 7
1 444 8
1 445 7
1 446 4
1 447 6
1 448 10
1 449 6
1 450 10
1 451 2
1 452 7
1 453 4
1 454 3
1 455 8
1 456 10
1 457 6
1 458 7
1 459 7
1 460 6
1 461 4
1 462 9
1 463 5
1 464 6
1 465 6
1 466 2
1 467 9
1 468 9
1 469 4
1 470 4
1 471 10
1 472 7
1 473 10
1 474 7
1 475 6
1 476 4
1 477 7
1 478 6
1 479 3
1 480 2
1 481 7
1 482 5
1 483 10
1 484 9
1 485 10
1 486 9
1 487 6
1 488 7
1 489 6
1 490 8
1 491 5
1 492 3
1 494 9
1 496 4
1 497 8
1 498 4
1 499 4
1 500 6
1 501 8
1 502 6
1 503 10
1 505 2
1 507 6
1 508 4
1 509 2
1 510 6
1 511 2
1 512 4
1 513 8
1 514 7
1 515 6
1 516 6
1 517 10
1 518 6
1 519 7
1 520 5
1 521 6
1 522 5
1 523 3
1 524 5
1 525 5
1 526 7
1 527 8
1 528 8
1 529 2
1 530 10
1 531 10
1 532 6
1 533 2
1 534 7
1 535 3
1 536 5
1 537 2
1 538 2
1 539 4
1 540 2
1 541 10
1 542 7
1 543 5
1 544 4
1 545 6
1 546 2
1 547 9
1 548 5
1 549 4
1 550 9
1 551 10
1 552 6
1 553 2
1 554 3
1 555 6
1 556 5
1 557 5
1 558 4
1 559 8
1 560 6
1 561 5
1 562 6
1 563 5
1 564 9
1 565 7
1 567 7
1 568 6
1 571 4
1 572 6
1 573 5
1 574 8
1 576 8
1 577 3
1 578 2
1 579 4
1 580 8
1 581 5
1 582 2
1 583 5
1 584 4
1 585 5
1 586 4
1 587 10
1 588 10
1 589 7
1 590 2
1 591 4
1 592 7
1 593 9
1 594 7
2 17 8
2 18 4
2 19 2
2 20 7
2 21 2
2 22 9
2 23 8
2 24 7
2 25 2
2 26 10
2 27 4
2 28 6
2 29 7
2 30 8
2 31 7
2 32 6
2 33 10
2 34 8
2 35 9
2 36 9
2 37 5
2 38 10
2 40 5
2 41 2
2 42 10
2 43 4
2 44 2
2 45 2
2 46 2
2 47 4
2 48 8
2 51 4
2 52 7
2 53 6
2 54 7
2 55 6
2 56 7
2 57 9
2 58 3
2 59 2
2 60 2
2 61 4
2 62 9
2 63 8
2 64 4
2 65 6
2 66 7
2 67 3
2 68 5
2 69 2
2 70 5
2 71 2
2 72 5
2 73 3
2 74 4
2 75 2
2 76 9
2 77 8
2 78 4
2 79 6
2 80 9
2 81 7
2 82 3
2 83 2
2 84 10
2 85 10
2 89 3
2 90 7
2 91 6
2 94 5
2 95 10
2 96 6
2 100 8
2 101 6
2 102 8
2 103 8
2 104 5
2 105 5
2 106 6
2 107 6
2 108 10
2 109 7
2 110 5
2 111 2
2 112 5
2 113 2
2 114 4
2 115 2
2 116 3
2 117 4
2 118 8
2 119 5
2 120 3
2 121 7
2 122 10
2 123 4
2 124 7
2 125 3
2 126 2
2 127 9
2 128 3
2 129 8
2 130 10
2 131 2
2 132 2
2 133 4
2 134 10
2 135 2
2 136 7
2 137 10
2 138 9
2 139 8
2 140 2
2 141 4
2 142 9
2 143 4
2 144 6
2 145 10
2 146 3
2 147 8
2 148 6
2 149 2
2 150 2
2 151 8
2 152 2
2 153 4
2 156 9
2 157 9
2 159 3
2 161 4
2 166 2
2 167 10
2 169 8
2 170 10
2 171 4
2 172 2
2 173 5
2 174 6
2 175 4
2 176 6
2 177 5
2 178 6
2 179 6
2 180 8
2 181 5
2 182 5
2 183 8
2 184 9
2 185 7
2 186 9
2 189 2
2 190 4
2 191 2
2 196 7
2 199 5
2 201 5
2 202 8
2 204 4
2 205 3
2 206 5
2 207 2
2 208 3
2 209 7
2 210 7
2 211 2
2 212 9
2 213 5
2 214 6
2 215 2
2 216 5
2 217 3
2 218 10
2 219 7
2 220 10
2 221 7
2 222 10
2 223 3
2 224 10
2 226 4
2 227 5
2 229 9
2 231 6
2 232 10
2 233 4
2 234 8
2 235 10
2 236 9
2 237 10
2 238 4
2 239 10
2 240 2
2 241 2
2 242 9
2 243 2
2 244 8
2 245 10
2 246 8
2 247 7
2 248 3
2 249 7
2 250 6
2 251 5
2 252 9
2 253 6
2 254 2
2 255 10
2 256 5
2 257 6
2 258 2
2 259 4
2 260 8
2 261 5
2 262 2
2 263 9
2 264 8
2 265 2
2 266 3
2 267 5
2 268 8
2 269 4
2 270 3
2 271 5
2 272 2
2 273 4
2 274 8
2 275 2
2 276 9
2 277 7
2 278 7
2 279 7
2 280 3
2 281 2
2 282 5
2 283 7
2 284 7
2 285 10
2 286 10
2 287 4
2 288 10
2 290 3
2 291 5
2 292 3
2 294 2
2 295 9
2 296 6
2 297 2
2 298 9
2 299 8
2 300 9
2 301 3
2 302 10
2 303 4
2 304 9
2 306 4
2 307 10
2 308 5
2 309 8
2 310 9
2 311 9
2 312 5
2 313 7
2 314 4
2 315 9
2 316 8
2 317 3
2 318 7
2 319 5
2 320 2
2 321 9
2 322 2
2 323 6
2 324 9
2 325 4
2 326 7
2 327 6
2 328 9
2 329 7
2 330 6
2 331 9
2 332 4
2 333 4
2 334 4
2 335 6
2 336 7
2 337 4
2 338 7
2 339 4
2 340 7
2 341 10
2 342 3
2 343 3
2 344 4
2 345 5
2 346 10
2 347 7
2 348 4
2 349 8
2 350 5
2 351 5
2 352 4
2 353 4
2 354 5
2 355 9
2 356 2
2 357 9
2 358 5
2 359 8
2 360 10
2 361 8
2 362 6
2 363 10
2 364 3
2 365 10
2 366 9
2 367 7
2 368 6
2 369 9
2 370 8
2 371 3
2 372 6
2 373 2
2 374 9
2 375 2
2 376 6
2 379 7
2 380 8
2 382 5
2 384 4
2 385 6
2 387 10
2 388 6
2 389 6
2 390 8
2 391 3
2 392 9
2 393 9
2 394 4
2 395 2
2 396 7
2 397 8
2 398 10
2 399 7
2 400 2
2 401 3
2 402 9
2 403 6
2 404 4
2 405 10
2 406 7
2 407 3
2 408 10
2 409 7
2 410 2
2 411 9
2 412 5
2 413 9
2 414 3
2 415 10
2 416 9
2 417 9
2 418 3
2 419 3
2 420 7
2 421 2
2 422 7
2 423 5
2 424 8
2 425 5
2 426 4
2 427 3
2 428 7
2 429 8
2 430 10
2 431 5
2 432 3
2 433 5
2 434 10
2 435 7
2 436 9
2 437 6
2 438 2
2 439 5
2 440 4
2 441 7
2 442 6
2 443 9
2 444 3
2 445 7
2 446 6
2 447 9
2 448 6
2 449 3
2 450 10
2 451 6
2 452 4
2 453 10
2 454 9
2 455 4
2 456 6
2 457 5
2 458 5
2 459 7
2 460 9
2 461 5
2 462 10
2 463 5
2 464 4
2 465 9
2 466 9
2 467 2
2 468 10
2 469 2
2 470 8
2 471 8
2 472 7
2 473 10
2 474 10
2 475 6
2 476 4
2 477 6
2 478 3
2 479 7
2 480 9
2 481 7
2 482 5
2 483 5
2 484 9
2 485 8
2 486 4
2 487 6
2 488 7
2 489 10
2 490 2
2 491 4
2 492 4
2 493 2
2 494 6
2 495 8
2 496 2
2 498 9
2 499 5
2 504 7
2 505 2
2 507 5
2 509 5
2 510 6
2 511 4
2 512 8
2 513 4
2 514 3
2 515 2
2 516 8
2 517 7
2 518 3
2 519 4
2 520 10
2 521 5
2 522 5
2 523 7
2 524 4
2 525 7
2 526 2
2 527 9
2 528 10
2 529 3
2 530 6
2 531 5
2 532 5
2 533 10
2 534 2
2 535 10
2 536 3
2 537 7
2 538 9
2 539 3
2 540 4
2 541 2
2 542 10
2 543 2
2 544 10
2 545 10
2 546 4
2 547 2
2 548 10
2 549 10
2 550 2
2 551 5
2 552 7
2 553 3
2 554 2
2 555 10
2 556 5
2 557 5
2 558 2
2 559 3
2 560 2
2 561 2
2 562 4
2 563 4
2 564 5
2 567 5
2 570 5
2 571 9
2 572 7
2 573 3
2 574 9
2 575 10
2 576 10
2 577 2
2 578 7
2 579 8
2 580 7
2 581 4
2 582 3
2 583 8
2 584 7
2 585 5
2 586 2
2 587 4
2 588 7
2 589 5
2 590 10
2 591 5
2 592 3
2 593 7
2 594 9
3 17 6
3 18 7
3 19 2
3 20 5
3 21 2
3 22 3
3 23 7
3 24 5
3 25 10
3 26 6
3 27 4
3 28 5
3 29 10
3 30 9
3 31 7
3 32 2
3 33 4
3 35 7
3 36 3
3 37 8
3 38 8
3 39 8
3 40 4
3 41 3
3 42 7
3 43 3
3 44 5
3 45 6
3 48 5
3 49 6
3 50 8
3 51 2
3 52 7
3 53 7
3 54 3
3 55 7
3 56 8
3 57 9
3 58 4
3 59 6
3 60 6
3 61 3
3 62 9
3 63 8
3 64 5
3 65 5
3 66 6
3 67 7
3 68 8
3 69 5
3 70 9
3 71 3
3 72 7
3 73 3
3 74 7
3 75 4
3 76 4
3 77 9
3 78 7
3 79 8
3 80 9
3 81 4
3 82 10
3 83 6
3 84 2
3 87 4
3 89 5
3 90 2
3 91 5
3 94 10
3 96 10
3 97 6
3 102 9
3 103 9
3 104 5
3 105 7
3 106 3
3 107 10
3 108 2
3 109 3
3 110 9
3 111 4
3 112 6
3 113 10
3 114 5
3 115 8
3 116 8
3 117 6
3 118 10
3 119 3
3 120 10
3 121 5
3 122 7
3 123 2
3 124 2
3 125 6
3 126 2
3 127 4
3 128 8
3 129 2
3 130 5
3 131 10
3 132 6
3 133 7
3 134 3
3 135 9
3 136 6
3 137 9
3 138 3
3 139 5
3 140 7
3 141 5
3 142 4
3 143 7
3 144 8
3 145 6
3 146 3
3 147 8
3 148 8
3 149 8
3 150 6
3 151 3
3 152 2
3 156 2
3 157 4
3 158 8
3 159 9
3 160 9
3 162 7
3 163 4
3 165 4
3 166 10
3 169 3
3 170 8
3 171 10
3 172 6
3 173 10
3 174 10
3 175 3
3 176 7
3 177 10
3 178 9
3 179 2
3 180 3
3 181 6
3 182 4
3 183 2
3 184 7
3 185 9
3 186 3
3 189 10
3 190 4
3 191 7
3 192 8
3 193 6
3 196 2
3 197 9
3 200 3
3 201 6
3 202 9
3 203 6
3 204 3
3 205 3
3 206 6
3 207 3
3 208 8
3 209 6
3 210 5
3 211 5
3 212 10
3 213 9
3 214 10
3 215 4
3 216 9
3 217 10
3 218 7
3 219 3
3 220 4
3 221 5
3 222 8
3 223 10
3 224 9
3 226 9
3 227 10
3 228 3
3 229 9
3 230 2
3 231 2
3 232 3
3 233 5
3 234 2
3 235 3
3 236 8
3 237 4
3 238 6
3 239 7
3 240 10
3 241 2
3 242 7
3 243 7
3 244 6
3 245 4
3 246 3
3 247 4
3 248 2
3 249 4
3 250 3
3 251 3
3 252 4
3 253 6
3 254 3
3 255 3
3 256 10
3 257 7
3 258 9
3 259 3
3 260 3
3 261 4
3 262 6
3 263 7
3 264 6
3 265 7
3 266 8
3 267 9
3 268 9
3 269 5
3 270 7
3 271 9
3 272 3
3 273 10
3 274 2
3 275 2
3 276 5
3 277 10
3 278 9
3 279 6
3 280 5
3 281 10
3 282 3
3 283 5
3 284 2
3 285 10
3 286 9
3 287 2
3 288 5
3 291 10
3 293 5
3 295 7
3 296 2
3 299 4
3 300 8
3 301 2
3 305 6
3 306 4
3 307 4
3 308 5
3 309 10
3 310 8
3 311 7
3 312 7
3 313 6
3 314 2
3 315 10
3 316 10
3 317 8
3 318 7
3 319 4
3 320 8
3 321 3
3 322 8
3 323 5
3 324 9
3 325 7
3 326 8
3 327 2
3 328 7
3 329 3
3 330 10
3 331 2
3 332 2
3 333 2
3 334 10
3 335 10
3 336 5
3 337 5
3 338 5
3 339 9
3 340 4
3 341 8
3 342 2
3 343 2
3 344 9
3 345 10
3 346 4
3 347 2
3 348 2
3 349 10
3 350 7
3 351 7
3 352 2
3 353 6
3 354 6
3 355 4
3 356 3
3 357 7
3 358 7
3 359 9
3 360 10
3 361 4
3 362 5
3 363 3
3 364 8
3 365 5
3 366 8
3 367 5
3 368 5
3 369 8
3 370 2
3 371 9
3 372 7
3 373 9
3 374 10
3 375 5
3 376 10
3 377 6
3 379 10
3 380 9
3 381 6
3 382 2
3 383 9
3 384 5
3 387 3
3 388 5
3 389 5
3 390 8
3 391 2
3 392 7
3 393 8
3 394 3
3 395 2
3 396 9
3 397 9
3 398 6
3 399 10
3 400 4
3 401 9
3 402 9
3 403 10
3 404 7
3 405 5
3 406 2
3 407 4
3 408 5
3 409 8
3 410 6
3 411 8
3 412 6
3 413 3
3 414 4
3 415 5
3 416 2
3 417 8
3 418 3
3 419 10
3 420 5
3 421 3
3 422 10
3 423 6
3 424 2
3 425 2
3 426 9
3 427 8
3 428 10
3 429 5
3 430 9
3 431 2
3 432 5
3 433 8
3 434 2
3 435 3
3 436 7
3 437 3
3 438 10
3 439 10
3 440 3
3 441 7
3 442 9
3 443 9
3 444 8
3 445 7
3 446 9
3 447 7
3 448 6
3 449 9
3 450 6
3 451 10
3 452 3
3 453 4
3 454 10
3 455 2
3 456 10
3 457 5
3 458 4
3 459 4
3 460 10
3 461 2
3 462 2
3 463 7
3 464 2
3 465 8
3 466 7
3 467 9
3 468 6
3 469 3
3 470 9
3 471 9
3 472 7
3 473 5
3 474 7
3 475 3
3 476 5
3 477 3
3 478 4
3 479 2
3 480 4
3 481 2
3 482 6
3 483 2
3 484 2
3 485 4
3 486 3
3 487 9
3 488 2
3 489 6
3 490 5
3 491 9
3 492 9
3 493 3
3 495 7
3 496 2
3 497 3
3 499 8
3 500 4
3 501 4
3 503 10
3 504 2
3 505 4
3 506 9
3 507 7
3 508 10
3 509 6
3 510 4
3 511 9
3 512 3
3 513 4
3 514 4
3 515 7
3 516 4
3 517 6
3 518 10
3 519 2
3 520 5
3 521 10
3 522 9
3 523 4
3 524 2
3 525 2
3 526 10
3 527 9
3 528 6
3 529 7
3 530 7
3 531 5
3 532 4
3 533 7
3 534 5
3 535 6
3 536 5
3 537 4
3 538 3
3 539 8
3 540 7
3 541 7
3 542 8
3 543 9
3 544 10
3 545 10
3 546 8
3 547 5
3 548 8
3 549 8
3 550 10
3 551 8
3 552 3
3 553 8
3 554 4
3 555 6
3 556 3
3 557 3
3 558 6
3 559 3
3 560 6
3 563 9
3 564 4
3 565 8
3 566 9
3 567 4
3 569 2
3 570 6
3 571 6
3 572 6
3 574 3
3 578 3
3 579 9
3 580 6
3 581 8
3 582 10
3 583 9
3 584 4
3 585 2
3 586 3
3 587 7
3 588 4
3 589 4
3 590 7
3 591 4
3 592 10
3 593 2
3 594 7
4 17 4
4 18 2
4 19 8
4 20 7
4 21 8
4 22 7
4 23 8
4 24 10
4 25 10
4 26 3
4 27 10
4 28 6
4 29 2
4 30 4
4 31 10
4 32 7
4 33 2
4 34 4
4 35 10
4 36 9
4 37 4
4 38 6
4 39 6
4 40 7
4 41 4
4 42 7
4 43 6
4 44 10
4 46 6
4 47 3
4 48 8
4 49 9
4 50 4
4 51 7
4 52 7
4 53 3
4 54 3
4 55 8
4 56 4
4 57 3
4 58 7
4 59 2
4 60 10
4 61 7
4 62 2
4 63 10
4 64 2
4 65 9
4 66 9
4 67 4
4 68 6
4 69 5
4 70 5
4 71 8
4 72 4
4 73 8
4 74 5
4 75 8
4 76 2
4 77 9
4 78 6
4 79 2
4 80 4
4 81 4
4 82 9
4 83 6
4 84 2
4 86 8
4 88 8
4 89 8
4 90 4
4 92 6
4 94 8
4 95 10
4 97 10
4 98 7
4 99 7
4 101 9
4 102 2
4 103 2
4 104 7
4 105 4
4 106 8
4 107 10
4 108 4
4 109 8
4 110 7
4 111 9
4 112 9
4 113 10
4 114 3
4 115 5
4 116 6
4 117 10
4 118 5
4 119 8
4 120 7
4 121 6
4 122 8
4 123 10
4 124 7
4 125 8
4 126 6
4 127 3
4 128 2
4 129 7
4 130 5
4 131 8
4 132 5
4 133 4
4 134 5
4 135 5
4 136 8
4 137 7
4 138 6
4 139 10
4 140 5
4 141 9
4 142 10
4 143 2
4 144 10
4 145 5
4 146 9
4 147 7
4 148 3
4 149 4
4 150 2
4 151 3
4 152 5
4 155 3
4 156 4
4 157 4
4 158 6
4 160 10
4 162 7
4 163 9
4 164 10
4 165 6
4 167 6
4 168 5
4 169 6
4 170 7
4 171 5
4 172 8
4 173 4
4 174 6
4 175 9
4 176 7
4 177 9
4 178 9
4 179 7
4 180 6
4 181 2
4 182 7
4 183 3
4 184 4
4 185 10
4 186 5
4 187 6
4 188 9
4 189 6
4 192 5
4 193 2
4 194 10
4 195 3
4 196 4
4 197 5
4 202 9
4 203 8
4 204 8
4 205 5
4 206 4
4 207 5
4 208 8
4 209 6
4 210 4
4 211 5
4 212 2
4 213 5
4 214 6
4 215 9
4 216 7
4 217 7
4 218 5
4 219 10
4 220 7
4 221 2
4 223 4
4 224 7
4 225 4
4 226 8
4 228 8
4 229 10
4 230 5
4 232 2
4 234 6
4 235 7
4 236 2
4 237 2
4 238 5
4 239 8
4 240 8
4 241 10
4 242 3
4 243 3
4 244 3
4 245 6
4 246 5
4 247 5
4 248 7
4 249 6
4 250 7
4 251 8
4 252 7
4 253 5
4 254 2
4 255 5
4 256 8
4 257 6
4 258 3
4 259 3
4 260 8
4 261 7
4 262 4
4 263 8
4 264 2
4 265 6
4 266 6
4 267 2
4 268 10
4 269 6
4 270 5
4 271 8
4 272 4
4 273 7
